geo,In thousand persons,year,Sex,Sector,workers_per_population
Slovenia,227.5,2024,Total,Manufacturing,10.711179976543693
Slovenia,9.0,2024,Total,"Electricity, gas, steam and air conditioning supply",0.4237389880830472
Slovenia,14.4,2024,Total,"Water supply; sewerage, waste management and remediation activities",0.6779823809328756
Slovenia,63.2,2024,Total,Construction,2.9755893385387315
Slovenia,122.4,2024,Total,Wholesale and retail trade; repair of motor vehicles and motorcycles,5.762850237929442
Slovenia,49.4,2024,Total,Transportation and storage,2.325856223478059
Slovenia,41.7,2024,Total,Accommodation and food service activities,1.9633239781181187
Slovenia,34.9,2024,Total,Information and communication,1.643165631566483
Slovenia,19.3,2024,Total,Financial and insurance activities,0.9086847188892012
Slovenia,4.9,2024,Total,Real estate activities,0.23070233795632566
Slovenia,61.8,2024,Total,"Professional, scientific and technical activities",2.909674384836924
Slovenia,35.8,2024,Total,Administrative and support service activities,1.6855395303747875
Slovenia,54.2,2024,Total,Public administration and defence; compulsory social security,2.5518503504556844
Slovenia,85.9,2024,Total,Education,4.04435323070375
Slovenia,80.4,2024,Total,Human health and social work activities,3.7854016268752217
Slovenia,18.0,2024,Total,"Arts, entertainment and recreation",0.8474779761660944
Slovenia,20.6,2024,Total,Other service activities,0.9698914616123081
Spain,218.4,2008,Females,"Agriculture, forestry and fishing",0.4782243791562576
Spain,4.7,2008,Females,Mining and quarrying,0.010291458708948768
Spain,751.3,2008,Females,Manufacturing,1.645100622985789
Spain,15.4,2008,Females,"Electricity, gas, steam and air conditioning supply",0.03372094981230021
Spain,20.0,2008,Females,"Water supply; sewerage, waste management and remediation activities",0.0437934413146756
Spain,176.9,2008,Females,Construction,0.3873529884283057
Spain,1577.2,2008,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.453550782075318
Spain,178.8,2008,Females,Transportation and storage,0.39151336535319986
Spain,809.9,2008,Females,Accommodation and food service activities,1.7734154060377885
Spain,199.1,2008,Females,Information and communication,0.4359637082875957
Spain,237.0,2008,Females,Financial and insurance activities,0.5189522795789059
Spain,59.6,2008,Females,Real estate activities,0.1305044551177333
Spain,428.0,2008,Females,"Professional, scientific and technical activities",0.9371796441340579
Spain,548.2,2008,Females,Administrative and support service activities,1.2003782264352583
Spain,529.5,2008,Females,Public administration and defence; compulsory social security,1.1594313588060365
Spain,745.8,2008,Females,Education,1.6330574266242532
Spain,989.0,2008,Females,Human health and social work activities,2.1655856730107086
Spain,141.7,2008,Females,"Arts, entertainment and recreation",0.31027653171447667
Spain,293.3,2008,Females,Other service activities,0.6422308168797177
Spain,683.8,2008,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.497297758548759
Spain,442.29999999999995,2008,Females,Activities of extraterritorial organisations and bodies,0.9684919546740509
Spain,200.8,2009,Females,"Agriculture, forestry and fishing",0.4342628829826109
Spain,3.6,2009,Females,Mining and quarrying,0.007785589535544817
Spain,650.1,2009,Females,Manufacturing,1.4059477102938014
Spain,18.8,2009,Females,"Electricity, gas, steam and air conditioning supply",0.040658078685622934
Spain,19.1,2009,Females,"Water supply; sewerage, waste management and remediation activities",0.041306877813585004
Spain,147.7,2009,Females,Construction,0.31942543733332485
Spain,1492.6,2009,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.227991927987276
Spain,173.8,2009,Females,Transportation and storage,0.3758709614660248
Spain,782.5,2009,Females,Accommodation and food service activities,1.6922843921010609
Spain,183.4,2009,Females,Information and communication,0.39663253356081096
Spain,220.4,2009,Females,Financial and insurance activities,0.4766510926761327
Spain,48.3,2009,Females,Real estate activities,0.10445665960189296
Spain,433.7,2009,Females,"Professional, scientific and technical activities",0.937947272657163
Spain,513.5,2009,Females,Administrative and support service activities,1.1105278406950732
Spain,564.6,2009,Females,Public administration and defence; compulsory social security,1.2210399588246121
Spain,763.5,2009,Females,Education,1.6511937806634631
Spain,1031.0,2009,Females,Human health and social work activities,2.229706336429641
Spain,132.8,2009,Females,"Arts, entertainment and recreation",0.28720174731120884
Spain,287.4,2009,Females,Other service activities,0.6215495645876612
Spain,645.8,2009,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.3966482561263454
Spain,422.79999999999995,2009,Females,Activities of extraterritorial organisations and bodies,0.9143742376745413
Spain,199.8,2010,Females,"Agriculture, forestry and fishing",0.4298011003983748
Spain,3.2,2010,Females,Mining and quarrying,0.006883701307681679
Spain,614.5,2010,Females,Manufacturing,1.3218857667407475
Spain,17.0,2010,Females,"Electricity, gas, steam and air conditioning supply",0.03656966319705893
Spain,16.4,2010,Females,"Water supply; sewerage, waste management and remediation activities",0.035278969201868605
Spain,140.2,2010,Females,Construction,0.30159216354280355
Spain,1444.1,2010,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.1064853307572227
Spain,171.3,2010,Females,Transportation and storage,0.3684931356268349
Spain,744.0,2010,Females,Accommodation and food service activities,1.6004605540359904
Spain,168.9,2010,Females,Information and communication,0.36333035964607363
Spain,219.3,2010,Females,Financial and insurance activities,0.47174865524206006
Spain,38.7,2010,Females,Real estate activities,0.08324976268977531
Spain,427.4,2010,Females,"Professional, scientific and technical activities",0.9194043559072342
Spain,506.3,2010,Females,Administrative and support service activities,1.0891306162747607
Spain,594.8,2010,Females,Public administration and defence; compulsory social security,1.279507980565332
Spain,790.6,2010,Females,Education,1.700704454329105
Spain,1071.1,2010,Females,Human health and social work activities,2.3041038970805774
Spain,143.5,2010,Females,"Arts, entertainment and recreation",0.3086909805163503
Spain,262.4,2010,Females,Other service activities,0.5644635072298977
Spain,661.3,2010,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.422559898365592
Spain,1.5,2010,Females,Activities of extraterritorial organisations and bodies,0.0032267349879757873
Spain,194.6,2011,Females,"Agriculture, forestry and fishing",0.41699546666356957
Spain,3.9,2011,Females,Mining and quarrying,0.008357052004048926
Spain,588.0,2011,Females,Manufacturing,1.2599863021489153
Spain,16.1,2011,Females,"Electricity, gas, steam and air conditioning supply",0.03449962493979173
Spain,20.9,2011,Females,"Water supply; sewerage, waste management and remediation activities",0.04478522740631348
Spain,106.1,2011,Females,Construction,0.22735467118707467
Spain,1467.3,2011,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.144180103984869
Spain,169.8,2011,Females,Transportation and storage,0.36385318725320714
Spain,752.7,2011,Females,Accommodation and food service activities,1.612911036781443
Spain,173.8,2011,Females,Information and communication,0.3724245226419753
Spain,219.4,2011,Females,Financial and insurance activities,0.47013774607393194
Spain,49.6,2011,Females,Real estate activities,0.10628455882072482
Spain,413.4,2011,Females,"Professional, scientific and technical activities",0.8858475124291862
Spain,512.3,2011,Females,Administrative and support service activities,1.0977737799164782
Spain,608.2,2011,Females,Public administration and defence; compulsory social security,1.3032715458621942
Spain,789.5,2011,Females,Education,1.69176732235811
Spain,1121.5,2011,Females,Human health and social work activities,2.4031881596258646
Spain,124.3,2011,Females,"Arts, entertainment and recreation",0.2663542472059697
Spain,253.4,2011,Females,Other service activities,0.5429940968784611
Spain,615.6,2011,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.3191285163314153
Spain,2.5,2011,Females,Activities of extraterritorial organisations and bodies,0.005357084617980082
Spain,190.0,2012,Females,"Agriculture, forestry and fishing",0.4058249204225389
Spain,4.7,2012,Females,Mining and quarrying,0.01003882697887333
Spain,579.6,2012,Females,Manufacturing,1.237979599352124
Spain,20.1,2012,Females,"Electricity, gas, steam and air conditioning supply",0.042932004739437014
Spain,22.7,2012,Females,"Water supply; sewerage, waste management and remediation activities",0.04848539838732439
Spain,98.1,2012,Females,Construction,0.20953381417605824
Spain,1393.1,2012,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.9755510349507315
Spain,159.7,2012,Females,Transportation and storage,0.341106525218313
Spain,697.0,2012,Females,Accommodation and food service activities,1.488736681760577
Spain,181.3,2012,Females,Information and communication,0.38724241090845424
Spain,202.0,2012,Females,Financial and insurance activities,0.43145596802817293
Spain,48.9,2012,Females,Real estate activities,0.1044465189929587
Spain,405.2,2012,Females,"Professional, scientific and technical activities",0.8654750408169093
Spain,505.7,2012,Females,Administrative and support service activities,1.0801350645140944
Spain,581.3,2012,Females,Public administration and defence; compulsory social security,1.2416106644295888
Spain,807.7,2012,Females,Education,1.7251830959225511
Spain,1073.9,2012,Females,Human health and social work activities,2.293765168640866
Spain,131.0,2012,Females,"Arts, entertainment and recreation",0.2798056030281716
Spain,273.2,2012,Females,Other service activities,0.583533517154935
Spain,577.4,2012,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.233280573957758
Spain,3.6,2012,Females,Activities of extraterritorial organisations and bodies,0.007689314281690211
Spain,171.9,2013,Females,"Agriculture, forestry and fishing",0.367994536811763
Spain,3.8,2013,Females,Mining and quarrying,0.008134841418759158
Spain,531.4,2013,Females,Manufacturing,1.137593349981215
Spain,17.1,2013,Females,"Electricity, gas, steam and air conditioning supply",0.036606786384416216
Spain,21.3,2013,Females,"Water supply; sewerage, waste management and remediation activities",0.04559792689988686
Spain,86.2,2013,Females,Construction,0.18453245534132617
Spain,1396.0,2013,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,2.9884838475231015
Spain,148.4,2013,Females,Transportation and storage,0.3176869648799629
Spain,694.6,2013,Females,Accommodation and food service activities,1.4869633814395031
Spain,177.3,2013,Females,Information and communication,0.3795545746173681
Spain,220.8,2013,Females,Financial and insurance activities,0.47267710138474267
Spain,52.3,2013,Females,Real estate activities,0.11196110689502736
Spain,393.7,2013,Females,"Professional, scientific and technical activities",0.8428123859382843
Spain,493.0,2013,Females,Administrative and support service activities,1.0553886366969119
Spain,522.1,2013,Females,Public administration and defence; compulsory social security,1.1176843959826728
Spain,780.8,2013,Females,Education,1.6714958367808292
Spain,1051.5,2013,Females,Human health and social work activities,2.25099625048033
Spain,136.5,2013,Females,"Arts, entertainment and recreation",0.2922120667527961
Spain,275.3,2013,Females,Other service activities,0.5893478533116833
Spain,585.1,2013,Females,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.2525515037147323
Spain,5.4,2013,Females,Activities of extraterritorial organisations and bodies,0.011560037805605121
Spain,174.7,2014,Females,"Agriculture, forestry and fishing",0.375733314429811
Spain,4.3,2014,Females,Mining and quarrying,0.009248158283046294
Spain,539.5,2014,Females,Manufacturing,1.1603212543496455
Spain,20.3,2014,Females,"Electricity, gas, steam and air conditioning supply",0.04365991003391623
Spain,17.8,2014,Females,"Water supply; sewerage, waste management and remediation activities",0.038283073822842795
Spain,82.9,2014,Females,Construction,0.1782958887591948
Spain,1422.1,2014,Females,Wholesale and retail trade; repair of motor vehicles and motorcycles,3.058559510307008
Spain,157.0,2014,Females,Transportation and storage,0.33766531405541117
Spain,713.6,2014,Females,Accommodation and food service activities,1.534764128088799
Spain,169.5,2014,Females,Information and communication,0.36454949511077833
Spain,217.2,2014,Females,Financial and insurance activities,0.4671395300180593
Spain,54.0,2014,Females,Real estate activities,0.11613966215918602
